,WT,PknB_KD,PknB_IND,PknD_KO,PknD_IND,PknE_KO,PknE_IND,PknF_KO,PknF_IND,PknG_KO,PknG_IND,PknH_KO,PknH_IND,PknJ_KO,PknJ_IND,PknK_KO,PknK_IND,PknL_KO,PknL_IND
Rv1099c,0.0,0.0006832795809633304,0.0007048809319080304,0.0,0.0,0.0007061674027927806,0.0007048809319246581,0.0,0.0,0.0007048809320055276,0.0,0.0,0.002471705332697402,0.0007048809319304665,0.0,0.0007061674028143932,0.0007461447889410564,0.000704880931924859,0.002473319667692997
Rv2131c,0.0,0.000683279581166347,0.0007048809319413953,0.0,0.0,0.0007061674028127889,0.0007048809319176488,0.0,0.0,,0.0,0.0,,,0.0,0.0007061674028133834,0.0007461447892583071,,0.00247331966787453
Rv0727c,0.0,0.0006832795809611576,0.0007048809319415705,0.0,0.0,0.0007061674028130717,0.0007048809320083297,0.0,0.0,0.000704880931872908,0.0,0.0,0.0024717053327002057,0.0007048809319184053,0.0,0.0007061674029772096,0.0007461447892553399,0.0007048809319168688,0.0024733196676903
Rv1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2605c,0.0,0.0006832795809633363,0.0007048809319178449,0.0,0.0,0.000706167402815409,0.0007048809319183571,0.0,0.0,0.0007048809319164448,0.0,0.0,0.002471705332696397,0.0007048809319080301,0.0,0.0007061674028143874,0.0007461447892778519,0.0007048809319181404,0.0024733196676945215
Rv2899c,0.0,0.0006832795809582924,0.0007048809319192481,0.0,0.0,0.0007061674028157946,0.0007048809319128358,0.0,0.0,0.0007048809319184608,0.0,0.0,0.002471705332692997,0.0007048809318273617,0.0,0.0007061674028031486,0.0007461447892432506,0.000704880931920639,0.0024733196677432586
Rv2900c,0.0,0.0006832795809619802,0.0007048809319192488,0.0,0.0,0.0007061674028093244,0.0007048809319094976,0.0,0.0,0.0007048809319399879,0.0,0.0,0.002471705332696006,0.0007048809319176488,0.0,0.0007061674028121417,0.0007461447892569134,0.0007048809319179637,0.0024733196676902805
Rv0087,0.0,0.0006832795809621652,0.0007048809319136382,0.0,0.0,0.0007061674028150392,0.0007048809319188525,0.0,0.0,0.0007048809320091441,0.0,0.0,0.0024717053326966817,0.00070488093191845,0.0,0.0007061674028087707,0.000746144789255977,0.000704880931917981,0.00247331966768749
Rv1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0084,0.0,0.0006832795809664551,0.000704880931919251,0.0,0.0,0.0007061674028070357,0.0007048809319220553,0.0,0.0,0.0007048809318944783,0.0,0.0,0.0024717053326931953,0.0007048809319248586,0.0,0.0007061674028153952,0.0007461447892574625,0.0007048809319100342,0.002473319667690302
Rv2786c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2211c,,0.0006832795809553648,0.000704880931921731,,,0.000706167402825628,0.0007048809319186933,,,0.0007048809319416868,,,0.002471705332717077,0.0007048809319399177,0.0,0.0007061674029444464,0.0007461447892470682,0.0007048809319092137,0.0024733196676979276
Rv1553,0.0,0.0006832795809451309,0.0007048809320055271,0.0,0.0,0.0007061674028031506,0.0007048809319142422,0.0,0.0,0.0007048809319248566,0.0,0.0,0.0024717053326987065,0.0007048809319080304,0.0,0.000706167402812785,0.0007461447892506735,0.0007048809319192505,0.0024733196676959314
Rv1554,0.0,0.0006832795809621652,0.0007048809319136382,0.0,0.0,0.0007061674028150392,0.0007048809319188525,0.0,0.0,0.0007048809320091441,0.0,0.0,0.0024717053326966817,0.00070488093191845,0.0,0.0007061674028087707,0.000746144789255977,0.000704880931917981,0.00247331966768749
Rv1552,0.0,0.0006832795809623912,0.0007048809319182988,0.0,0.0,0.0007061674028134358,0.0007048809319182947,0.0,0.0,0.0007048809319182983,0.0,0.0,0.0024717053326968434,0.0007048809319182968,0.0,0.0007061674028134398,0.0007461447892570819,0.0007048809319182969,0.002473319667692543
Rv1555,0.0,0.0006832795809627453,0.0007048809318956506,0.0,0.0,0.000706167402816833,0.0007048809319182892,0.0,0.0,0.0007048809319401785,0.0,0.0,0.002471705332697089,0.0007048809319183197,0.0,0.0007061674028137645,0.0007461447892569068,0.0007048809319182852,0.002473319667694521
Rv0247c,0.0,0.0006832795809578899,0.0007048809319637914,0.0,0.0,0.00070616740281439,0.0007048809319191751,0.0,0.0,0.0007048809318761076,0.0,0.0,0.002471705332696513,0.0007048809319192488,0.0,0.0007061674027223344,0.0007461447892566935,0.0007048809319304679,0.002473319667681864
Rv0248c,0.0,0.0006832795809674165,0.0007048809319173257,0.0,0.0,0.0007061674027223323,0.0007048809320095356,0.0,0.0,0.000704880931924857,0.0,0.0,0.002471705332698012,0.0007048809319192485,0.0,0.0007061674028031486,0.0007461447892472761,0.0007048809319176586,0.0024733196676860842
Rv3319,0.0,0.0006832795809394345,0.0007048809319156466,0.0,0.0,0.00070616740281439,0.0007048809319052249,0.0,0.0,0.0007048809319248585,0.0,0.0,0.0024717053327170703,0.0007048809320083223,0.0,0.000706167403009745,0.0007461447892553413,0.0007048809318968087,0.0024733196676959292
Rv3318,0.0,0.0006832795810518312,0.0007048809317466887,0.0,0.0,0.0007061674028071656,0.0007048809319416848,0.0,0.0,0.000704880931919245,0.0,0.0,0.0024717053327922684,0.0007048809319164404,0.0,0.0007061674028087711,0.0007461447889410575,0.0007048809319529064,0.0024733196675285393
Rv3317,0.0,0.0006832795809664551,0.000704880931919251,0.0,0.0,0.0007061674028157114,0.0007048809319206531,0.0,0.0,0.0007048809318944783,0.0,0.0,0.0024717053326931953,0.0007048809319248586,0.0,0.0007061674028153952,0.0007461447892530065,0.0007048809319100342,0.002473319667690302
Rv3316,0.0,0.0006832795809633318,0.0007048809319164448,0.0,0.0,0.0007061674028134595,0.0007048809318307668,0.0,0.0,0.0007048809319178336,0.0,0.0,0.0024717053327202375,0.0007048809318987817,0.0,0.0007061674028132792,0.0007461447892587098,0.000704880931940418,0.002473319667712785
Rv3106,0.0,0.0006832795809384889,0.000704880931917648,0.0,0.0,0.0007061674028031529,0.0007048809319164832,0.0,0.0,0.0007048809319631975,0.0,0.0,0.0024717053327002205,0.0007048809318956048,0.0,0.0007061674028172105,0.0007461447892568263,0.0007048809319080289,0.002473319667712778
Rv0886,0.0,0.0006832795809633253,0.0007048809319164411,0.0,0.0,0.0007061674028126016,0.0007048809319178336,0.0,0.0,0.0007048809319186429,0.0,0.0,0.0024717053326976045,0.0007048809319120361,0.0,0.0007061674029948902,0.0007461447892577826,0.0007048809319192503,0.002473319667701547
Rv2455c,0.0,0.0006832795809621652,0.0007048809319136382,0.0,0.0,0.0007061674028150392,0.0007048809319188525,0.0,0.0,0.0007048809320091441,0.0,0.0,0.0024717053326966817,0.00070488093191845,0.0,0.0007061674028087707,0.000746144789255977,0.000704880931917981,0.00247331966768749
Rv2454c,0.0,0.0006832795809619781,0.0007048809319192753,0.0,0.0,0.0007061674028087748,0.0007048809318313718,0.0,0.0,0.0007048809319000332,0.0,0.0,0.002471705332696018,0.0007048809318914028,0.0,0.0007061674028071639,0.0007461447893005109,0.0007048809321199825,0.002473319667701547
Rv2957,0.0,0.0006832795809666458,0.0007048809320974174,0.0,0.0,0.0007061674027983386,0.0007048809319416826,0.0,0.0,0.0007048809319416827,0.0,0.0,0.002471705332694937,0.0007048809320974196,0.0,0.0007061674028143892,0.0007461447892568213,0.0007048809320862678,0.002473319667694521
Rv0992c,0.0,0.0006832795809617791,0.0007048809319192488,0.0,0.0,0.0007061674028139986,0.0007048809319183287,0.0,0.0,0.0007048809320090335,0.0,0.0,0.002471705332696671,0.0007048809319178469,0.0,0.000706167402812983,0.0007461447892555503,0.0007048809319183443,0.0024733196676902875
Rv2964,,0.0006832795809370679,0.0007048809319403957,,,0.0007061674028349067,0.0007048809319192484,,,0.0007048809319188525,,,0.00247170533269379,0.0007048809319176499,0.0,0.0007061674028368706,0.0007461447888970125,0.0007048809318983257,0.0024733196676902875
Rv1098c,0.0,0.0006749608518511885,0.0006960313144737131,0.0,0.0,0.0006972856567163293,0.0006960313144665396,0.0,0.0,0.0006960313144766752,0.0,0.0,0.002440616236121195,0.0006960313144767358,0.0,0.0006972856567162879,0.0007381966562391741,0.0006960313144762537,0.0024421902033901163
Rv2443,,,,,,,,,,,,,,,,,,,
Rv2610c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2188c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1018c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1551,0.0,0.0006832795809660491,0.0007048809319080268,0.0,0.0,0.0007061674028015384,0.0007048809319240565,0.0,0.0,0.0007048809319136383,0.0,0.0,0.0024717053326945926,0.0007048809319089118,0.0,0.0007061674028107765,0.0007461447889395725,0.0007048809319416872,0.002473319667691695
Rv2982c,0.0,0.0006832795809683804,0.0007048809318321703,0.0,0.0,0.0007061674028143876,0.0007048809321142463,0.0,0.0,0.0007048809319192465,0.0,0.0,0.002471705332696542,0.0007048809319192488,0.0,0.0007061674028125901,0.0007461447892398566,0.0007048809319174415,0.002473319667712778
Rv2249c,0.0,0.0006832795809679888,0.0007048809319152856,0.0,0.0,0.0007061674028134264,0.0007048809319180403,0.0,0.0,0.000704880931917907,0.0,0.0,0.0024717053326966934,0.0007048809319192467,0.0,0.0007061674028134041,0.0007461447892575613,0.0007048809319248627,0.0024733196676903027
Rv0564c,0.0,0.0006832795809624205,0.0007048809319184023,0.0,0.0,0.0007061674028134607,0.0007048809319182967,0.0,0.0,0.0007048809319192457,0.0,0.0,0.002471705332718567,0.0007048809319227927,0.0,0.0007061674028134213,0.0007461447892570723,0.0007048809319181494,0.00247331966769255
Rv3302c,0.0,0.0006832795809623944,0.0007048809319182988,0.0,0.0,0.0007061674028134358,0.0007048809319182856,0.0,0.0,0.0007048809319182964,0.0,0.0,0.0024717053326968434,0.0007048809319182967,0.0,0.0007061674028134398,0.0007461447892570777,0.0007048809319182874,0.002473319667692543
Rv2427c,0.0,0.0006832795809627453,0.0007048809318956394,0.0,0.0,0.000706167402816833,0.0007048809319182892,0.0,0.0,0.0007048809319401785,0.0,0.0,0.002471705332697089,0.0007048809319183197,0.0,0.0007061674028137681,0.0007461447892569068,0.0007048809319183044,0.002473319667694521
Rv1447c,0.0,0.0006832795809646879,0.0007048809319402182,0.0,0.0,0.0007061674028137434,0.0007048809319183191,0.0,0.0,0.0007048809319181739,0.0,0.0,0.002471705332696704,0.0007048809319192481,0.0,0.00070616740282563,0.0007461447892531446,0.0007048809319181327,0.0024733196676925305
Rv1121,0.0,0.0006832795809370679,0.0007048809319403957,0.0,0.0,0.0007061674028349067,0.0007048809319192446,0.0,0.0,0.0007048809319188506,0.0,0.0,0.00247170533269379,0.0007048809319176496,0.0,0.0007061674028368706,0.0007461447888970125,0.0007048809318983257,0.0024733196676902875
Rv3808c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0620,0.0,0.0006832795809660491,0.0007048809319080267,0.0,0.0,0.0007061674027927806,0.0007048809319246581,0.0,0.0,0.0007048809319136387,0.0,0.0,0.002471705332740623,0.0007048809319304665,0.0,0.0007061674028143868,0.0007461447889404193,0.000704880931924859,0.002473319667692997
Rv0619,0.0,0.0006832795809553648,0.000704880931921731,0.0,0.0,0.000706167402825628,0.0007048809319186933,0.0,0.0,0.0007048809319416868,0.0,0.0,0.0024717053327000136,0.0007048809319399181,0.0,0.0007061674029444464,0.0007461447892470682,0.0007048809319092138,0.0024733196676979276
Rv0618,0.0,0.0006832795809633322,0.0007048809319194468,0.0,0.0,0.0007061674028137595,0.0007048809319183266,0.0,0.0,0.0007048809319184497,0.0,0.0,0.0024717053326966765,0.000704880931919246,0.0,0.0007061674028115791,0.0007461447892781974,0.0007048809319183404,0.002473319667692527
Rv0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
Rv3331,0.0,0.0006832795809599301,0.0007048809319192469,0.0,0.0,0.0007061674028129813,0.0007048809318315693,0.0,0.0,0.0007048809318970092,0.0,0.0,0.002471705332696018,0.0007048809318976223,0.0,0.0007061674028149888,0.0007461447892998747,0.0007048809319569162,0.002473319667701547
Rv1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1832,0.0,0.0006832795809611557,0.0007048809319401707,0.002735242780702776,0.0,0.0007061674028130714,0.0007048809320089327,0.0,0.0,0.0007048809319176755,0.0,0.00273524278070277,0.0024717053326946082,0.0007048809319186136,0.0,0.0007061674028136045,0.0007461447892538538,0.0007048809319170342,0.0024733196676910226
Rv3303c,,0.0006832795809370679,0.0007048809319403957,,,0.0007061674028349067,0.0007048809319192484,,,0.0007048809319188525,,,0.00247170533269379,0.0007048809319176499,0.0,0.0007061674028368706,0.0007461447888970125,0.0007048809318983257,0.0024733196676902875
Rv3436c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1512,0.0,0.0006832795809674066,0.0007048809319304666,0.0,0.0,0.000706167402993934,0.0007048809319897541,0.0,0.0,0.0007048809319092137,0.0,0.0,0.0024717053326081544,0.0007048809319192485,0.0,0.0007061674028143877,0.0007461447892431488,0.0007048809319176606,0.00247331966769453
Rv0070c,0.0,0.0006832795809370679,0.0007048809319403957,0.0,0.0,0.0007061674028349067,0.0007048809319192484,0.0,0.0,0.0007048809319188525,0.0,0.0,0.00247170533269379,0.0007048809319176499,0.0,0.0007061674028368706,0.0007461447889386514,0.0007048809318983257,0.002473319667689722
Rv1093,0.0,0.0006832795809615301,0.0007048809319212526,0.0,0.0,0.0007061674028156592,0.0007048809319192443,0.0,0.0,0.0007048809318899994,0.0,0.0,0.002471705332697421,0.000704880931875947,0.0,0.0007061674027989317,0.0007461447889527216,0.0007048809319565108,0.0024733196677405884
Rv1328,0.0,0.000683279581166347,0.0007048809319413953,0.0,0.0,0.0007061674028127846,0.0007048809319176488,0.0,0.0,0.0007048809319154453,0.0,0.0,0.0024717053326861523,0.0007048809319192467,0.0,0.0007061674028133855,0.0007461447892583071,0.000704880931916843,0.002473319667693117
Rv1326c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1237,0.0,0.0006832795809164582,0.000704880931908033,0.0,0.0,0.0007061674028185434,0.0007048809319212545,0.0,0.0,0.0007048809318960901,0.0,0.0,0.0024717053327000067,0.0007048809319156458,0.0,0.0007061674028143878,0.0007461447892530086,0.0007048809319094333,0.002473319667690302
Rv1236,0.0,0.0006832795809164582,0.000704880931908033,0.0,0.0,0.0007061674028185434,0.0007048809319212545,0.0,0.0,0.0007048809318960901,0.0,0.0,0.0024717053327000067,0.0007048809319156458,0.0,0.0007061674028143878,0.0007461447892530086,0.0007048809319094333,0.002473319667690302
Rv1238,0.0,0.0006832795809164582,0.000704880931919251,0.0,0.0,0.0007061674028157114,0.0007048809319206496,0.0,0.0,0.0007048809318960901,0.0,0.0,0.002471705332693215,0.0007048809319248586,0.0,0.0007061674028256257,0.0007461447892530086,0.0007048809319094333,0.002473319667690302
Rv1213,0.0,0.0006832795809660162,0.0007048809318968805,0.0,0.0,0.0007061674028157471,0.0007048809321142422,0.0,0.0,0.000704880931919249,0.0,0.0,0.002471705332701719,0.000704880931913638,0.0,0.0007061674028127848,0.0007461447892453749,0.0007048809319192467,0.002473319667690301
Rv2860c,0.0,0.0006832795807743046,0.0007048809320111377,0.0,0.0,0.0007061674028127846,0.0007048809319192447,0.0,0.0,0.0007048809319192506,0.0,0.0,0.0024717053327002136,0.0007048809320083315,0.0,0.0007061674028087707,0.0007461447892557591,0.0007048809319086895,0.0024733196676959383
Rv1878,0.0,0.0006832795809687659,0.0007048809318297719,0.0,0.0,0.0007061674028087687,0.0007048809319198627,0.0,0.0,0.0007048809319192485,0.0,0.0,0.0024717053327192083,0.0007048809319136424,0.0,0.0007061674028115752,0.0007461447892424012,0.0007048809319192449,0.0024733196676959236
Rv2220,0.0,0.0006832795809623944,0.0007048809319182988,0.0,0.0,0.0007061674028134358,0.0007048809319182856,0.0,0.0,0.0007048809319182964,0.0,0.0,0.0024717053326968434,0.0007048809319182967,0.0,0.0007061674028134398,0.0007461447892570777,0.0007048809319182874,0.002473319667692543
Rv2222c,0.0,0.0006832795808470691,0.0007048809319174506,0.0,0.0,0.0007061674028481071,0.0007048809318735007,0.0,0.0,0.0007048809319136424,0.0,0.0,0.0024717053327002196,0.0007048809317995023,0.0,0.0007061674028134891,0.0007461447892568239,0.0007048809319024183,0.0024733196676728795
Rv2439c,0.0,0.0006832795809625444,0.0007048809319136374,0.0,0.0,0.0007061674028143854,0.0007048809319884538,0.0,0.0,0.0007048809319080303,0.0,0.0,0.002471705332582267,0.0007048809319168458,0.0,0.0007061674028172977,0.0007461447892642471,0.0007048809319943751,0.002473319667690301
Rv3704c,0.0,0.0006832795809687659,0.0007048809319192506,0.0,0.0,0.0007061674028087687,0.0007048809319243807,0.0,0.0,0.0007048809319170568,0.0,0.0,0.0024717053326913335,0.0007048809319192467,0.0,0.0007061674028088352,0.0007461447892438881,0.0007048809319192449,0.002473319667684686
Rv3432c,0.0,0.0006832795809627453,0.0007048809318956394,0.0,0.0,0.000706167402816833,0.0007048809319182873,0.0,0.0,0.0007048809319401785,0.0,0.0,0.002471705332697089,0.0007048809319183197,0.0,0.0007061674028137681,0.0007461447892569068,0.0007048809319183028,0.002473319667694514
Rv2476c,0.0,,,,,,,0.0,0.0,0.0006820750799834457,0.0,0.0,0.002391590340214215,,,0.0006832795809623936,0.0007206389738592924,0.0006820750799715088,
Rv1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv3858c,0.0,0.0,0.0007048809319080268,0.0,0.0,0.0007061674028015384,0.0007048809319240565,0.0,0.0,0.0007048809319136383,0.0,0.0,0.0024717053326945926,0.0007048809319089118,0.0,0.0007061674028107765,0.0007461447889395725,0.0007048809319416872,0.002473319667691695
Rv3859c,0.0,0.0,0.0007048809319101316,0.0,0.0,0.0007061674028092802,0.0007048809319416829,0.0,0.0,0.0007048809319192492,0.0,0.0,0.0024717053326949985,0.0007048809319192446,0.0,0.0007061674028031451,0.0007461447892485513,0.0007048809319136401,0.0024733196676874876
Rv2833c,0.0,0.0006832795809437117,0.0007048809319192484,0.0,0.0,0.0007061674027975329,0.0007048809319136383,0.0,0.0,0.000704880931919248,0.0,0.0,0.0024717053327016347,0.0007048809319192447,0.0,0.0007061674028368645,0.0007461447890652515,0.0007048809318968087,0.0024733196677852263
Rv2832c,0.0,0.0006832795809578899,0.0007048809319637914,0.0,0.0,0.00070616740281439,0.0007048809319191751,0.0,0.0,0.0007048809318761076,0.0,0.0,0.002471705332696513,0.0007048809319192488,0.0,0.0007061674027223344,0.0007461447892566935,0.0007048809319304679,0.002473319667681864
Rv2834c,0.0,0.0006832795809612101,0.0007048809319136382,0.0,0.0,0.0007061674028087724,0.0007048809319192468,0.0,0.0,0.0007048809319192488,0.0,0.0,0.0024717053327414297,0.0007048809319192469,0.0,0.0007061674027917885,0.0007461447892568235,0.0007048809319184472,0.0024733196676706773
Rv2835c,0.0,0.0006832795809646879,0.0007048809319402182,0.0,0.0,0.0007061674028137434,0.0007048809319183191,0.0,0.0,0.0007048809319181739,0.0,0.0,0.002471705332696704,0.0007048809319192481,0.0,0.00070616740282563,0.0007461447892531446,0.0007048809319181327,0.0024733196676925305
Rv2205c,0.0,0.0006832795809588152,0.0007048809319080323,0.0,0.0,0.0007061674029995509,0.0007048809319080321,0.0,0.0,0.0007048809319176875,0.0,0.0,0.002471705332719215,0.0007048809319192452,0.0,0.0007061674028103946,0.0007461447892568196,0.0007048809319136403,0.0024733196676943532
Rv1826,,0.0006785405180616075,0.0007007500104012472,,,0.0007020214332745396,0.0007007500103915611,,,0.00070075001042366,,,0.0024571930411160067,0.0007007500103996655,0.0,0.0007020214332746967,0.0007422848494738684,0.0007007500103999788,0.0024587884689317736
Rv1257c,0.0,0.0006832515696363458,0.0007048511217523149,0.0,0.0,0.0007061374837378317,0.0007048511217508507,0.0,0.0,0.0007048511217298813,0.0,0.0,0.0024716006057965275,0.0007048511217635341,0.0,0.0007061374837604885,0.0007461180670771285,0.0007048511217360986,0.0024732148039620016
Rv3696c,0.0,0.0006832795809520626,0.0007048809319136373,0.0,0.0,0.0007061674028390132,0.0007048809319164434,0.0,0.0,0.0007048809319184483,0.0,0.0,0.002471705332683358,0.0007048809318217514,0.0,0.000706167402826677,0.0007461447892611456,0.0007048809319216516,0.0024733196676914905
Rv0112,0.0,0.0006832795809610168,0.0007048809319184184,0.0,0.0,0.0007061674028132653,0.000704880931918655,0.0,0.0,0.0007048809319148468,0.0,0.0,0.00247170533271884,0.0007048809319184588,0.0,0.000706167402835372,0.000746144789258308,0.0007048809319178686,0.0024733196676925855
Rv1511,0.0,0.0006832795808633831,0.0007048809319136382,0.0,0.0,0.000706167402811999,0.0007048809319186136,0.0,0.0,0.0007048809319182516,0.0,0.0,0.002471705332697629,0.0007048809319304644,0.0,0.0007061674028135981,0.0007461447892576697,0.0007048809319181292,0.0024733196676918
Rv3396c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2051c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1122,0.0,0.0006832795808470691,0.0007048809319174506,0.0,0.0,0.0007061674028481071,0.0007048809318735007,0.0,0.0,0.0007048809319136424,0.0,0.0,0.0024717053327002196,0.0007048809317995023,0.0,0.0007061674028134891,0.0007461447892568239,0.0007048809319024183,0.0024733196676728795
Rv1844c,0.0,0.0006832795809164582,0.000704880931919251,0.0,0.0,0.0007061674028157114,0.0007048809319206531,0.0,0.0,0.000704880931896088,0.0,0.0,0.0024717053326932165,0.0007048809319248586,0.0,0.0007061674028256256,0.0007461447892523702,0.0007048809319094333,0.002473319667690302
Rv2277c,0.0,0.0006832795809687659,0.0007048809319192506,0.0,0.0,0.0007061674028087687,0.0007048809319243807,0.0,0.0,0.0007048809319170568,0.0,0.0,0.0024717053326913335,0.0007048809319192467,0.0,0.0007061674028088352,0.0007461447892438881,0.0007048809319192449,0.002473319667684686
Rv0317c,0.0,0.0006832795808451262,0.0007048809319176488,0.0,0.0,0.0007061674028097812,0.0007048809319163483,0.0,0.0,0.0007048809319187189,0.0,0.0,0.002471705332666501,0.0007048809319416827,0.0,0.0007061674028142903,0.0007461447892597945,0.0007048809320111355,0.002473319667693105
Rv3842c,0.0,0.000683279580938485,0.0007048809319184455,0.0,0.0,0.0007061674028143908,0.0007048809319202948,0.0,0.0,0.0007048809319092115,0.0,0.0,0.002471705332666501,0.0007048809319184608,0.0,0.0007061674028143859,0.0007461447892604276,0.0007048809319416848,0.0024733196676903
Rv1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2855,0.0,0.0006832795809625932,0.0007048809319184475,0.0,0.0,0.0007061674028135828,0.0007048809319194445,0.0,0.0,0.000704880931918163,0.0,0.0,0.002471705332696703,0.0007048809319175673,0.0,0.0007061674028256318,0.0007461447892572505,0.0007048809319182968,0.0024733196676921085
Rv1283c,0.0,0.0006832795809619781,0.0007048809319192753,0.0,0.0,0.0007061674028087748,0.0007048809318326542,0.0,0.0,0.0007048809318976349,0.0,0.0,0.002471705332696018,0.0007048809318914028,0.0,0.0007061674028071639,0.0007461447893005109,0.0007048809321199825,0.002473319667701547
Rv1281c,0.0,0.0006832795809630423,0.0007048809319089061,0.0,0.0,0.0007061674027318065,0.0007048809319190527,0.0,0.0,0.0007048809319178446,0.0,0.0,0.002471705332718437,0.0007048809319178446,0.0,0.0007061674028154397,0.0007461447892360047,0.0007048809319180481,0.002473319667690317
Rv1280c,0.0,0.0006832795809621652,0.0007048809319136382,0.0,0.0,0.0007061674028150392,0.0007048809319188525,0.0,0.0,0.0007048809320091441,0.0,0.0,0.0024717053326966817,0.00070488093191845,0.0,0.0007061674028087707,0.000746144789255977,0.000704880931917981,0.00247331966768749
Rv1282c,0.0,0.0006832795809627453,0.0007048809318956394,0.0,0.0,0.000706167402816833,0.0007048809319182873,0.0,0.0,0.0007048809319401785,0.0,0.0,0.002471705332697089,0.0007048809319183197,0.0,0.0007061674028137681,0.0007461447892569068,0.0007048809319183028,0.002473319667694514
Rv0773c,0.0,0.0006832795808470691,0.0007048809319174506,0.0,0.0,0.0007061674028481071,0.0007048809318735007,0.0,0.0,0.0007048809319136424,0.0,0.0,0.0024717053327002196,0.0007048809317995023,0.0,0.0007061674028134891,0.0007461447892568239,0.0007048809319024183,0.0024733196676728795
Rv2394,0.0,0.0006832795809582924,0.0007048809319192481,0.0,0.0,0.0007061674028157946,0.0007048809319128358,0.0,0.0,0.0007048809319184608,0.0,0.0,0.002471705332692997,0.0007048809318273617,0.0,0.0007061674028031486,0.0007461447892432506,0.000704880931920639,0.0024733196677432586
Rv3609c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
